dataset,set_no,archive,member,timestamp,index_in_set,size_bytes,sampling_rate_hz,points_per_file,channels,terminal_failure_description,per_file_label_status
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.03.42.46,2004-03-12 03:42:46,1118,553631,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.03.52.46,2004-03-12 03:52:46,1119,553815,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.04.02.46,2004-03-12 04:02:46,1120,553965,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.04.12.46,2004-03-12 04:12:46,1121,553782,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.04.22.46,2004-03-12 04:22:46,1122,553801,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.04.32.46,2004-03-12 04:32:46,1123,553711,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.04.42.46,2004-03-12 04:42:46,1124,553818,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.04.52.46,2004-03-12 04:52:46,1125,553935,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.05.02.46,2004-03-12 05:02:46,1126,553581,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.05.12.46,2004-03-12 05:12:46,1127,553985,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.05.22.46,2004-03-12 05:22:46,1128,553864,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.05.32.46,2004-03-12 05:32:46,1129,553751,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.05.42.46,2004-03-12 05:42:46,1130,553811,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.05.52.46,2004-03-12 05:52:46,1131,553526,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.06.02.46,2004-03-12 06:02:46,1132,553868,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.06.12.46,2004-03-12 06:12:46,1133,553675,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.06.22.46,2004-03-12 06:22:46,1134,553819,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.06.32.46,2004-03-12 06:32:46,1135,554035,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.06.42.46,2004-03-12 06:42:46,1136,553618,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.06.52.46,2004-03-12 06:52:46,1137,557387,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.07.02.46,2004-03-12 07:02:46,1138,553877,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.07.12.46,2004-03-12 07:12:46,1139,553757,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.07.22.46,2004-03-12 07:22:46,1140,554015,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.07.32.46,2004-03-12 07:32:46,1141,554218,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.07.42.46,2004-03-12 07:42:46,1142,553929,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.07.52.46,2004-03-12 07:52:46,1143,553394,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.08.02.46,2004-03-12 08:02:46,1144,553833,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.08.12.46,2004-03-12 08:12:46,1145,553747,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.08.22.46,2004-03-12 08:22:46,1146,553848,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.08.32.46,2004-03-12 08:32:46,1147,554045,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.08.42.46,2004-03-12 08:42:46,1148,556519,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.08.52.46,2004-03-12 08:52:46,1149,554045,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.09.02.46,2004-03-12 09:02:46,1150,553674,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.09.12.46,2004-03-12 09:12:46,1151,553828,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.09.22.46,2004-03-12 09:22:46,1152,553851,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.09.32.46,2004-03-12 09:32:46,1153,553831,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.09.42.46,2004-03-12 09:42:46,1154,554002,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.09.52.46,2004-03-12 09:52:46,1155,553853,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.10.02.46,2004-03-12 10:02:46,1156,553877,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.10.12.46,2004-03-12 10:12:46,1157,553962,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.10.22.46,2004-03-12 10:22:46,1158,554006,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.10.32.46,2004-03-12 10:32:46,1159,553953,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.10.42.46,2004-03-12 10:42:46,1160,553988,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.10.52.46,2004-03-12 10:52:46,1161,553914,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.11.02.46,2004-03-12 11:02:46,1162,553989,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.11.12.46,2004-03-12 11:12:46,1163,553730,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.11.22.46,2004-03-12 11:22:46,1164,553924,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.11.32.46,2004-03-12 11:32:46,1165,554045,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.11.42.46,2004-03-12 11:42:46,1166,554100,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.11.52.46,2004-03-12 11:52:46,1167,553581,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.12.02.46,2004-03-12 12:02:46,1168,553844,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.12.12.46,2004-03-12 12:12:46,1169,553900,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.12.22.46,2004-03-12 12:22:46,1170,553834,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.12.32.46,2004-03-12 12:32:46,1171,553792,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.12.42.46,2004-03-12 12:42:46,1172,554014,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.12.52.46,2004-03-12 12:52:46,1173,553726,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.13.02.46,2004-03-12 13:02:46,1174,553836,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.13.12.46,2004-03-12 13:12:46,1175,553945,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.13.22.46,2004-03-12 13:22:46,1176,553942,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.13.32.46,2004-03-12 13:32:46,1177,554056,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.13.42.46,2004-03-12 13:42:46,1178,553937,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.13.52.46,2004-03-12 13:52:46,1179,554018,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.14.02.46,2004-03-12 14:02:46,1180,553856,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.14.12.46,2004-03-12 14:12:46,1181,553815,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.14.22.46,2004-03-12 14:22:46,1182,554091,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.14.32.46,2004-03-12 14:32:46,1183,553821,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.14.42.46,2004-03-12 14:42:46,1184,553808,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.14.52.46,2004-03-12 14:52:46,1185,553834,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.15.02.46,2004-03-12 15:02:46,1186,553969,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.15.12.46,2004-03-12 15:12:46,1187,554006,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.15.22.46,2004-03-12 15:22:46,1188,553667,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.15.32.46,2004-03-12 15:32:46,1189,554039,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.15.42.46,2004-03-12 15:42:46,1190,553925,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.15.52.46,2004-03-12 15:52:46,1191,553813,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.16.02.46,2004-03-12 16:02:46,1192,553862,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.16.12.46,2004-03-12 16:12:46,1193,553833,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.16.22.46,2004-03-12 16:22:46,1194,553921,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.16.32.46,2004-03-12 16:32:46,1195,553937,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.16.42.46,2004-03-12 16:42:46,1196,553840,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.16.52.46,2004-03-12 16:52:46,1197,553817,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.17.02.46,2004-03-12 17:02:46,1198,553668,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.17.12.46,2004-03-12 17:12:46,1199,553865,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.17.22.46,2004-03-12 17:22:46,1200,554046,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.17.32.46,2004-03-12 17:32:46,1201,553969,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.17.42.46,2004-03-12 17:42:46,1202,553768,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.17.52.46,2004-03-12 17:52:46,1203,553967,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.18.02.46,2004-03-12 18:02:46,1204,553970,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.18.12.46,2004-03-12 18:12:46,1205,554087,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.18.22.46,2004-03-12 18:22:46,1206,554024,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.18.32.46,2004-03-12 18:32:46,1207,553867,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.18.42.46,2004-03-12 18:42:46,1208,553946,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.18.52.46,2004-03-12 18:52:46,1209,553678,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.19.02.46,2004-03-12 19:02:46,1210,553920,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.19.12.46,2004-03-12 19:12:46,1211,554147,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.19.22.46,2004-03-12 19:22:46,1212,553875,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.19.32.46,2004-03-12 19:32:46,1213,553881,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.19.42.46,2004-03-12 19:42:46,1214,553838,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.19.52.46,2004-03-12 19:52:46,1215,553857,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.20.02.46,2004-03-12 20:02:46,1216,553659,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.20.12.46,2004-03-12 20:12:46,1217,553571,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.20.22.46,2004-03-12 20:22:46,1218,553982,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.20.32.46,2004-03-12 20:32:46,1219,554091,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.20.42.46,2004-03-12 20:42:46,1220,553734,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.20.52.46,2004-03-12 20:52:46,1221,553773,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.21.02.46,2004-03-12 21:02:46,1222,554084,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.21.12.46,2004-03-12 21:12:46,1223,553970,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.21.22.46,2004-03-12 21:22:46,1224,554093,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.21.32.46,2004-03-12 21:32:46,1225,553919,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.21.42.46,2004-03-12 21:42:46,1226,553782,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.21.52.46,2004-03-12 21:52:46,1227,553927,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.22.02.46,2004-03-12 22:02:46,1228,553839,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.22.12.46,2004-03-12 22:12:46,1229,553724,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.22.22.46,2004-03-12 22:22:46,1230,553833,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.22.32.46,2004-03-12 22:32:46,1231,554014,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.22.42.46,2004-03-12 22:42:46,1232,553881,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.22.52.46,2004-03-12 22:52:46,1233,553815,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.23.02.46,2004-03-12 23:02:46,1234,553759,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.23.12.46,2004-03-12 23:12:46,1235,554011,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.23.22.46,2004-03-12 23:22:46,1236,553785,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.23.32.46,2004-03-12 23:32:46,1237,553839,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.23.42.46,2004-03-12 23:42:46,1238,553804,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.12.23.52.46,2004-03-12 23:52:46,1239,553888,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.00.02.46,2004-03-13 00:02:46,1240,554476,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.00.12.46,2004-03-13 00:12:46,1241,556461,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.00.22.46,2004-03-13 00:22:46,1242,553921,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.00.32.46,2004-03-13 00:32:46,1243,553818,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.00.42.46,2004-03-13 00:42:46,1244,553877,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.00.52.46,2004-03-13 00:52:46,1245,553538,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.01.02.46,2004-03-13 01:02:46,1246,553766,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.01.12.46,2004-03-13 01:12:46,1247,553722,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.01.22.46,2004-03-13 01:22:46,1248,554145,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.01.32.46,2004-03-13 01:32:46,1249,554029,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.01.42.46,2004-03-13 01:42:46,1250,553927,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.01.52.46,2004-03-13 01:52:46,1251,553905,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.02.02.46,2004-03-13 02:02:46,1252,553816,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.02.12.46,2004-03-13 02:12:46,1253,553945,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.02.22.46,2004-03-13 02:22:46,1254,553563,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.02.32.46,2004-03-13 02:32:46,1255,553855,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.02.42.46,2004-03-13 02:42:46,1256,553565,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.02.52.46,2004-03-13 02:52:46,1257,558418,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.03.02.46,2004-03-13 03:02:46,1258,553805,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.03.12.46,2004-03-13 03:12:46,1259,553768,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.03.22.46,2004-03-13 03:22:46,1260,555928,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.03.32.46,2004-03-13 03:32:46,1261,553826,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
IMS,3,3rd_test.rar,4th_test/txt/2004.03.13.03.42.46,2004-03-13 03:42:46,1262,553895,20000,20480,4,outer-race failure in bearing 3 at experiment end,unlabeled_progression_snapshot
