class,source,metric,rank,value,ecdf,n_windows,reference_split
OR,real,Kurtosis,890,7.1655482607990395,0.740432612312812,1202,PU outer-training only
OR,real,Kurtosis,891,7.167926951524848,0.7412645590682196,1202,PU outer-training only
OR,real,Kurtosis,892,7.1686803568555115,0.7420965058236273,1202,PU outer-training only
OR,real,Kurtosis,893,7.170066459719596,0.742928452579035,1202,PU outer-training only
OR,real,Kurtosis,894,7.1738806901258485,0.7437603993344426,1202,PU outer-training only
OR,real,Kurtosis,895,7.174893499267583,0.7445923460898503,1202,PU outer-training only
OR,real,Kurtosis,896,7.179821868023066,0.7454242928452579,1202,PU outer-training only
OR,real,Kurtosis,897,7.185683716935692,0.7462562396006656,1202,PU outer-training only
OR,real,Kurtosis,898,7.186306207641214,0.7470881863560732,1202,PU outer-training only
OR,real,Kurtosis,899,7.187503336405599,0.7479201331114809,1202,PU outer-training only
OR,real,Kurtosis,900,7.192281098220171,0.7487520798668885,1202,PU outer-training only
OR,real,Kurtosis,901,7.192611488126923,0.7495840266222962,1202,PU outer-training only
OR,real,Kurtosis,902,7.208938986173369,0.7504159733777038,1202,PU outer-training only
OR,real,Kurtosis,903,7.213078945929217,0.7512479201331115,1202,PU outer-training only
OR,real,Kurtosis,904,7.226013471674773,0.7520798668885191,1202,PU outer-training only
OR,real,Kurtosis,905,7.229838810040436,0.7529118136439268,1202,PU outer-training only
OR,real,Kurtosis,906,7.231908736232928,0.7537437603993344,1202,PU outer-training only
OR,real,Kurtosis,907,7.243424135264091,0.7545757071547421,1202,PU outer-training only
OR,real,Kurtosis,908,7.253650277989896,0.7554076539101497,1202,PU outer-training only
OR,real,Kurtosis,909,7.261455231682939,0.7562396006655574,1202,PU outer-training only
OR,real,Kurtosis,910,7.280038987024449,0.757071547420965,1202,PU outer-training only
OR,real,Kurtosis,911,7.280063945846974,0.7579034941763727,1202,PU outer-training only
OR,real,Kurtosis,912,7.293791095265055,0.7587354409317804,1202,PU outer-training only
OR,real,Kurtosis,913,7.297100375087672,0.759567387687188,1202,PU outer-training only
OR,real,Kurtosis,914,7.297833769509269,0.7603993344425957,1202,PU outer-training only
OR,real,Kurtosis,915,7.318037603493321,0.7612312811980033,1202,PU outer-training only
OR,real,Kurtosis,916,7.3199449976634305,0.762063227953411,1202,PU outer-training only
OR,real,Kurtosis,917,7.33321731140164,0.7628951747088186,1202,PU outer-training only
OR,real,Kurtosis,918,7.33442145517662,0.7637271214642263,1202,PU outer-training only
OR,real,Kurtosis,919,7.340933517532431,0.7645590682196339,1202,PU outer-training only
OR,real,Kurtosis,920,7.343916923477626,0.7653910149750416,1202,PU outer-training only
OR,real,Kurtosis,921,7.343919759131574,0.7662229617304492,1202,PU outer-training only
OR,real,Kurtosis,922,7.350602335049525,0.7670549084858569,1202,PU outer-training only
OR,real,Kurtosis,923,7.351981745792342,0.7678868552412645,1202,PU outer-training only
OR,real,Kurtosis,924,7.354256318807093,0.7687188019966722,1202,PU outer-training only
OR,real,Kurtosis,925,7.36191083343039,0.7695507487520798,1202,PU outer-training only
OR,real,Kurtosis,926,7.366304220077049,0.7703826955074875,1202,PU outer-training only
OR,real,Kurtosis,927,7.38614695254214,0.7712146422628952,1202,PU outer-training only
OR,real,Kurtosis,928,7.400034621388706,0.7720465890183028,1202,PU outer-training only
OR,real,Kurtosis,929,7.423568192292649,0.7728785357737105,1202,PU outer-training only
OR,real,Kurtosis,930,7.424872417094397,0.7737104825291181,1202,PU outer-training only
OR,real,Kurtosis,931,7.445310775718675,0.7745424292845258,1202,PU outer-training only
OR,real,Kurtosis,932,7.45824349457617,0.7753743760399334,1202,PU outer-training only
OR,real,Kurtosis,933,7.493477749674625,0.7762063227953411,1202,PU outer-training only
OR,real,Kurtosis,934,7.498955114848857,0.7770382695507487,1202,PU outer-training only
OR,real,Kurtosis,935,7.533485651247015,0.7778702163061564,1202,PU outer-training only
OR,real,Kurtosis,936,7.540071482253522,0.778702163061564,1202,PU outer-training only
OR,real,Kurtosis,937,7.543831267672797,0.7795341098169717,1202,PU outer-training only
OR,real,Kurtosis,938,7.5699327052817456,0.7803660565723793,1202,PU outer-training only
OR,real,Kurtosis,939,7.572675872602616,0.781198003327787,1202,PU outer-training only
OR,real,Kurtosis,940,7.620295751177086,0.7820299500831946,1202,PU outer-training only
OR,real,Kurtosis,941,7.667627734811538,0.7828618968386023,1202,PU outer-training only
OR,real,Kurtosis,942,7.694168361022988,0.78369384359401,1202,PU outer-training only
OR,real,Kurtosis,943,7.706186936366339,0.7845257903494176,1202,PU outer-training only
OR,real,Kurtosis,944,7.729772543670249,0.7853577371048253,1202,PU outer-training only
OR,real,Kurtosis,945,7.837070325929932,0.7861896838602329,1202,PU outer-training only
OR,real,Kurtosis,946,8.009883745994816,0.7870216306156406,1202,PU outer-training only
OR,real,Kurtosis,947,8.052658141360965,0.7878535773710482,1202,PU outer-training only
OR,real,Kurtosis,948,8.094311663920825,0.7886855241264559,1202,PU outer-training only
OR,real,Kurtosis,949,8.102408980968056,0.7895174708818635,1202,PU outer-training only
OR,real,Kurtosis,950,8.19232422920143,0.7903494176372712,1202,PU outer-training only
OR,real,Kurtosis,951,8.220245365372502,0.7911813643926788,1202,PU outer-training only
OR,real,Kurtosis,952,8.22933507924564,0.7920133111480865,1202,PU outer-training only
OR,real,Kurtosis,953,8.34791561307863,0.7928452579034941,1202,PU outer-training only
OR,real,Kurtosis,954,8.443546963920646,0.7936772046589018,1202,PU outer-training only
OR,real,Kurtosis,955,8.45877810671512,0.7945091514143094,1202,PU outer-training only
OR,real,Kurtosis,956,8.471434809241739,0.7953410981697171,1202,PU outer-training only
OR,real,Kurtosis,957,8.583368423075868,0.7961730449251248,1202,PU outer-training only
OR,real,Kurtosis,958,8.677471398532182,0.7970049916805324,1202,PU outer-training only
OR,real,Kurtosis,959,8.997635521940595,0.7978369384359401,1202,PU outer-training only
OR,real,Kurtosis,960,9.18333658322603,0.7986688851913477,1202,PU outer-training only
OR,real,Kurtosis,961,9.209603954332284,0.7995008319467554,1202,PU outer-training only
OR,real,Kurtosis,962,9.275378132959286,0.800332778702163,1202,PU outer-training only
OR,real,Kurtosis,963,9.338338039607438,0.8011647254575707,1202,PU outer-training only
OR,real,Kurtosis,964,9.570064668476512,0.8019966722129783,1202,PU outer-training only
OR,real,Kurtosis,965,9.64752148924654,0.802828618968386,1202,PU outer-training only
OR,real,Kurtosis,966,9.663183622346923,0.8036605657237936,1202,PU outer-training only
OR,real,Kurtosis,967,9.733291347810507,0.8044925124792013,1202,PU outer-training only
OR,real,Kurtosis,968,9.802757097452972,0.8053244592346089,1202,PU outer-training only
OR,real,Kurtosis,969,9.815176623072999,0.8061564059900166,1202,PU outer-training only
OR,real,Kurtosis,970,9.842224393674556,0.8069883527454242,1202,PU outer-training only
OR,real,Kurtosis,971,9.859763249195474,0.8078202995008319,1202,PU outer-training only
OR,real,Kurtosis,972,9.861956397347633,0.8086522462562395,1202,PU outer-training only
OR,real,Kurtosis,973,9.899372034049652,0.8094841930116472,1202,PU outer-training only
OR,real,Kurtosis,974,9.923238566924022,0.8103161397670549,1202,PU outer-training only
OR,real,Kurtosis,975,9.929884390475788,0.8111480865224625,1202,PU outer-training only
OR,real,Kurtosis,976,9.975077346716294,0.8119800332778702,1202,PU outer-training only
OR,real,Kurtosis,977,9.994702001633158,0.8128119800332779,1202,PU outer-training only
OR,real,Kurtosis,978,10.062243832440728,0.8136439267886856,1202,PU outer-training only
OR,real,Kurtosis,979,10.100196618058343,0.8144758735440932,1202,PU outer-training only
OR,real,Kurtosis,980,10.120895801956463,0.8153078202995009,1202,PU outer-training only
OR,real,Kurtosis,981,10.14642230713751,0.8161397670549085,1202,PU outer-training only
OR,real,Kurtosis,982,10.160454489006352,0.8169717138103162,1202,PU outer-training only
OR,real,Kurtosis,983,10.194177474054449,0.8178036605657238,1202,PU outer-training only
OR,real,Kurtosis,984,10.203452424392584,0.8186356073211315,1202,PU outer-training only
OR,real,Kurtosis,985,10.219017468233329,0.8194675540765392,1202,PU outer-training only
OR,real,Kurtosis,986,10.224340234984503,0.8202995008319468,1202,PU outer-training only
OR,real,Kurtosis,987,10.230069893217959,0.8211314475873545,1202,PU outer-training only
OR,real,Kurtosis,988,10.237260052055513,0.8219633943427621,1202,PU outer-training only
OR,real,Kurtosis,989,10.243997210078458,0.8227953410981698,1202,PU outer-training only
OR,real,Kurtosis,990,10.249116131045838,0.8236272878535774,1202,PU outer-training only
OR,real,Kurtosis,991,10.275308489270518,0.8244592346089851,1202,PU outer-training only
OR,real,Kurtosis,992,10.28759110021523,0.8252911813643927,1202,PU outer-training only
OR,real,Kurtosis,993,10.299224337045437,0.8261231281198004,1202,PU outer-training only
OR,real,Kurtosis,994,10.302306655621894,0.826955074875208,1202,PU outer-training only
OR,real,Kurtosis,995,10.327349119330297,0.8277870216306157,1202,PU outer-training only
OR,real,Kurtosis,996,10.33373961901388,0.8286189683860233,1202,PU outer-training only
OR,real,Kurtosis,997,10.343446934728195,0.829450915141431,1202,PU outer-training only
OR,real,Kurtosis,998,10.345827806275448,0.8302828618968386,1202,PU outer-training only
OR,real,Kurtosis,999,10.346617672377002,0.8311148086522463,1202,PU outer-training only
OR,real,Kurtosis,1000,10.357089574938868,0.831946755407654,1202,PU outer-training only
OR,real,Kurtosis,1001,10.357568958086269,0.8327787021630616,1202,PU outer-training only
OR,real,Kurtosis,1002,10.37028794172941,0.8336106489184693,1202,PU outer-training only
OR,real,Kurtosis,1003,10.373546578013759,0.8344425956738769,1202,PU outer-training only
OR,real,Kurtosis,1004,10.37417354000209,0.8352745424292846,1202,PU outer-training only
OR,real,Kurtosis,1005,10.400604918929314,0.8361064891846922,1202,PU outer-training only
OR,real,Kurtosis,1006,10.40173939101433,0.8369384359400999,1202,PU outer-training only
OR,real,Kurtosis,1007,10.403788616248065,0.8377703826955075,1202,PU outer-training only
OR,real,Kurtosis,1008,10.407990090327802,0.8386023294509152,1202,PU outer-training only
OR,real,Kurtosis,1009,10.409997315636904,0.8394342762063228,1202,PU outer-training only
OR,real,Kurtosis,1010,10.42353105655513,0.8402662229617305,1202,PU outer-training only
OR,real,Kurtosis,1011,10.427817628974907,0.8410981697171381,1202,PU outer-training only
OR,real,Kurtosis,1012,10.430619693275855,0.8419301164725458,1202,PU outer-training only
OR,real,Kurtosis,1013,10.433964746463285,0.8427620632279534,1202,PU outer-training only
OR,real,Kurtosis,1014,10.441605318550689,0.8435940099833611,1202,PU outer-training only
OR,real,Kurtosis,1015,10.44531515745809,0.8444259567387687,1202,PU outer-training only
OR,real,Kurtosis,1016,10.446678214756993,0.8452579034941764,1202,PU outer-training only
OR,real,Kurtosis,1017,10.450764811084472,0.846089850249584,1202,PU outer-training only
OR,real,Kurtosis,1018,10.451206820641067,0.8469217970049917,1202,PU outer-training only
OR,real,Kurtosis,1019,10.45983586708472,0.8477537437603994,1202,PU outer-training only
OR,real,Kurtosis,1020,10.46938256645425,0.848585690515807,1202,PU outer-training only
OR,real,Kurtosis,1021,10.473964149319055,0.8494176372712147,1202,PU outer-training only
OR,real,Kurtosis,1022,10.477984848030674,0.8502495840266223,1202,PU outer-training only
OR,real,Kurtosis,1023,10.500187512702942,0.85108153078203,1202,PU outer-training only
OR,real,Kurtosis,1024,10.542346670916974,0.8519134775374376,1202,PU outer-training only
OR,real,Kurtosis,1025,10.570977636169452,0.8527454242928453,1202,PU outer-training only
OR,real,Kurtosis,1026,10.57761419242912,0.8535773710482529,1202,PU outer-training only
OR,real,Kurtosis,1027,10.602918193567557,0.8544093178036606,1202,PU outer-training only
OR,real,Kurtosis,1028,10.605554333456386,0.8552412645590682,1202,PU outer-training only
OR,real,Kurtosis,1029,10.612753656743404,0.8560732113144759,1202,PU outer-training only
OR,real,Kurtosis,1030,10.615667252456394,0.8569051580698835,1202,PU outer-training only
OR,real,Kurtosis,1031,10.626173751353459,0.8577371048252912,1202,PU outer-training only
OR,real,Kurtosis,1032,10.647355113033278,0.8585690515806988,1202,PU outer-training only
OR,real,Kurtosis,1033,10.650607746296155,0.8594009983361065,1202,PU outer-training only
OR,real,Kurtosis,1034,10.6533892912254,0.8602329450915142,1202,PU outer-training only
OR,real,Kurtosis,1035,10.656022938829981,0.8610648918469218,1202,PU outer-training only
OR,real,Kurtosis,1036,10.663927994713788,0.8618968386023295,1202,PU outer-training only
OR,real,Kurtosis,1037,10.66743554723781,0.8627287853577371,1202,PU outer-training only
OR,real,Kurtosis,1038,10.67665523048511,0.8635607321131448,1202,PU outer-training only
OR,real,Kurtosis,1039,10.684325110774296,0.8643926788685524,1202,PU outer-training only
OR,real,Kurtosis,1040,10.697053333880813,0.8652246256239601,1202,PU outer-training only
OR,real,Kurtosis,1041,10.704670909817832,0.8660565723793677,1202,PU outer-training only
OR,real,Kurtosis,1042,10.722489419821825,0.8668885191347754,1202,PU outer-training only
OR,real,Kurtosis,1043,10.723464147287451,0.867720465890183,1202,PU outer-training only
OR,real,Kurtosis,1044,10.72884786512045,0.8685524126455907,1202,PU outer-training only
OR,real,Kurtosis,1045,10.73082949390168,0.8693843594009983,1202,PU outer-training only
OR,real,Kurtosis,1046,10.738829162287008,0.870216306156406,1202,PU outer-training only
OR,real,Kurtosis,1047,10.745302945328113,0.8710482529118136,1202,PU outer-training only
OR,real,Kurtosis,1048,10.745898330531865,0.8718801996672213,1202,PU outer-training only
OR,real,Kurtosis,1049,10.746858626192555,0.872712146422629,1202,PU outer-training only
OR,real,Kurtosis,1050,10.761573379709517,0.8735440931780366,1202,PU outer-training only
OR,real,Kurtosis,1051,10.78004244195138,0.8743760399334443,1202,PU outer-training only
OR,real,Kurtosis,1052,10.782481126511957,0.8752079866888519,1202,PU outer-training only
OR,real,Kurtosis,1053,10.78940621036777,0.8760399334442596,1202,PU outer-training only
OR,real,Kurtosis,1054,10.797756293346376,0.8768718801996672,1202,PU outer-training only
OR,real,Kurtosis,1055,10.799700648728969,0.8777038269550749,1202,PU outer-training only
OR,real,Kurtosis,1056,10.814531142257113,0.8785357737104825,1202,PU outer-training only
OR,real,Kurtosis,1057,10.824306427330828,0.8793677204658902,1202,PU outer-training only
OR,real,Kurtosis,1058,10.829074390586086,0.8801996672212978,1202,PU outer-training only
OR,real,Kurtosis,1059,10.83122806539512,0.8810316139767055,1202,PU outer-training only
OR,real,Kurtosis,1060,10.831649640276435,0.8818635607321131,1202,PU outer-training only
OR,real,Kurtosis,1061,10.841759301308022,0.8826955074875208,1202,PU outer-training only
OR,real,Kurtosis,1062,10.842743795484003,0.8835274542429284,1202,PU outer-training only
OR,real,Kurtosis,1063,10.845269342912179,0.8843594009983361,1202,PU outer-training only
OR,real,Kurtosis,1064,10.85264364956755,0.8851913477537438,1202,PU outer-training only
OR,real,Kurtosis,1065,10.870986890782499,0.8860232945091514,1202,PU outer-training only
OR,real,Kurtosis,1066,10.872257646585426,0.8868552412645591,1202,PU outer-training only
OR,real,Kurtosis,1067,10.872329208752237,0.8876871880199667,1202,PU outer-training only
OR,real,Kurtosis,1068,10.877790235541639,0.8885191347753744,1202,PU outer-training only
OR,real,Kurtosis,1069,10.889800678116321,0.889351081530782,1202,PU outer-training only
OR,real,Kurtosis,1070,10.896196083269853,0.8901830282861897,1202,PU outer-training only
OR,real,Kurtosis,1071,10.896504980024318,0.8910149750415973,1202,PU outer-training only
OR,real,Kurtosis,1072,10.90507789779793,0.891846921797005,1202,PU outer-training only
OR,real,Kurtosis,1073,10.909807102054632,0.8926788685524126,1202,PU outer-training only
OR,real,Kurtosis,1074,10.918781193948806,0.8935108153078203,1202,PU outer-training only
OR,real,Kurtosis,1075,10.924820140718179,0.8943427620632279,1202,PU outer-training only
OR,real,Kurtosis,1076,10.955336687288618,0.8951747088186356,1202,PU outer-training only
OR,real,Kurtosis,1077,10.959586400248948,0.8960066555740432,1202,PU outer-training only
OR,real,Kurtosis,1078,10.9650041864605,0.8968386023294509,1202,PU outer-training only
OR,real,Kurtosis,1079,10.965345456005448,0.8976705490848585,1202,PU outer-training only
OR,real,Kurtosis,1080,10.9664738288512,0.8985024958402662,1202,PU outer-training only
OR,real,Kurtosis,1081,10.969795409342982,0.8993344425956739,1202,PU outer-training only
OR,real,Kurtosis,1082,10.96983407388322,0.9001663893510815,1202,PU outer-training only
OR,real,Kurtosis,1083,10.97343779397556,0.9009983361064892,1202,PU outer-training only
OR,real,Kurtosis,1084,10.974876748522611,0.9018302828618968,1202,PU outer-training only
OR,real,Kurtosis,1085,11.029515399172732,0.9026622296173045,1202,PU outer-training only
OR,real,Kurtosis,1086,11.030569297048867,0.9034941763727121,1202,PU outer-training only
OR,real,Kurtosis,1087,11.034359761157294,0.9043261231281198,1202,PU outer-training only
OR,real,Kurtosis,1088,11.050640872001324,0.9051580698835274,1202,PU outer-training only
OR,real,Kurtosis,1089,11.051503185155225,0.9059900166389351,1202,PU outer-training only
OR,real,Kurtosis,1090,11.058745272341007,0.9068219633943427,1202,PU outer-training only
OR,real,Kurtosis,1091,11.060042288749337,0.9076539101497504,1202,PU outer-training only
OR,real,Kurtosis,1092,11.060231198225875,0.908485856905158,1202,PU outer-training only
OR,real,Kurtosis,1093,11.06207374647611,0.9093178036605657,1202,PU outer-training only
OR,real,Kurtosis,1094,11.07038399124239,0.9101497504159733,1202,PU outer-training only
OR,real,Kurtosis,1095,11.090827510394558,0.910981697171381,1202,PU outer-training only
OR,real,Kurtosis,1096,11.099168091850961,0.9118136439267887,1202,PU outer-training only
OR,real,Kurtosis,1097,11.09925362340178,0.9126455906821963,1202,PU outer-training only
OR,real,Kurtosis,1098,11.101044697580635,0.913477537437604,1202,PU outer-training only
OR,real,Kurtosis,1099,11.113429182016556,0.9143094841930116,1202,PU outer-training only
OR,real,Kurtosis,1100,11.118134149284666,0.9151414309484193,1202,PU outer-training only
OR,real,Kurtosis,1101,11.130283144328951,0.9159733777038269,1202,PU outer-training only
OR,real,Kurtosis,1102,11.130913846736311,0.9168053244592346,1202,PU outer-training only
OR,real,Kurtosis,1103,11.13576952301469,0.9176372712146422,1202,PU outer-training only
OR,real,Kurtosis,1104,11.13676575579022,0.9184692179700499,1202,PU outer-training only
OR,real,Kurtosis,1105,11.145001368874828,0.9193011647254575,1202,PU outer-training only
OR,real,Kurtosis,1106,11.149977527528108,0.9201331114808652,1202,PU outer-training only
OR,real,Kurtosis,1107,11.150926939686963,0.9209650582362728,1202,PU outer-training only
OR,real,Kurtosis,1108,11.151451608538608,0.9217970049916805,1202,PU outer-training only
OR,real,Kurtosis,1109,11.151916247359857,0.9226289517470881,1202,PU outer-training only
OR,real,Kurtosis,1110,11.153068248894508,0.9234608985024958,1202,PU outer-training only
OR,real,Kurtosis,1111,11.160668571186845,0.9242928452579035,1202,PU outer-training only
OR,real,Kurtosis,1112,11.171500876188494,0.9251247920133111,1202,PU outer-training only
OR,real,Kurtosis,1113,11.171629582368272,0.9259567387687188,1202,PU outer-training only
OR,real,Kurtosis,1114,11.191015513956891,0.9267886855241264,1202,PU outer-training only
OR,real,Kurtosis,1115,11.191922899754067,0.9276206322795341,1202,PU outer-training only
OR,real,Kurtosis,1116,11.195858971390114,0.9284525790349417,1202,PU outer-training only
OR,real,Kurtosis,1117,11.210892423040233,0.9292845257903494,1202,PU outer-training only
OR,real,Kurtosis,1118,11.214383833080424,0.930116472545757,1202,PU outer-training only
OR,real,Kurtosis,1119,11.216630729893867,0.9309484193011647,1202,PU outer-training only
OR,real,Kurtosis,1120,11.226841487809786,0.9317803660565723,1202,PU outer-training only
OR,real,Kurtosis,1121,11.237056447693924,0.93261231281198,1202,PU outer-training only
OR,real,Kurtosis,1122,11.237744646007851,0.9334442595673876,1202,PU outer-training only
OR,real,Kurtosis,1123,11.249961049936577,0.9342762063227953,1202,PU outer-training only
OR,real,Kurtosis,1124,11.252715826756443,0.9351081530782029,1202,PU outer-training only
OR,real,Kurtosis,1125,11.27264975134237,0.9359400998336106,1202,PU outer-training only
OR,real,Kurtosis,1126,11.2968098666191,0.9367720465890182,1202,PU outer-training only
OR,real,Kurtosis,1127,11.311378174787778,0.937603993344426,1202,PU outer-training only
OR,real,Kurtosis,1128,11.317653464183431,0.9384359400998337,1202,PU outer-training only
OR,real,Kurtosis,1129,11.333680192347993,0.9392678868552413,1202,PU outer-training only
OR,real,Kurtosis,1130,11.338331686874225,0.940099833610649,1202,PU outer-training only
OR,real,Kurtosis,1131,11.34541066000232,0.9409317803660566,1202,PU outer-training only
OR,real,Kurtosis,1132,11.35582884271913,0.9417637271214643,1202,PU outer-training only
OR,real,Kurtosis,1133,11.36095312622033,0.9425956738768719,1202,PU outer-training only
OR,real,Kurtosis,1134,11.365409715700672,0.9434276206322796,1202,PU outer-training only
OR,real,Kurtosis,1135,11.373620445568175,0.9442595673876872,1202,PU outer-training only
OR,real,Kurtosis,1136,11.382341023284578,0.9450915141430949,1202,PU outer-training only
OR,real,Kurtosis,1137,11.382842989769648,0.9459234608985025,1202,PU outer-training only
OR,real,Kurtosis,1138,11.386671194243371,0.9467554076539102,1202,PU outer-training only
OR,real,Kurtosis,1139,11.38789102361258,0.9475873544093179,1202,PU outer-training only
OR,real,Kurtosis,1140,11.389122948478711,0.9484193011647255,1202,PU outer-training only
OR,real,Kurtosis,1141,11.397323985341849,0.9492512479201332,1202,PU outer-training only
OR,real,Kurtosis,1142,11.40063964684962,0.9500831946755408,1202,PU outer-training only
OR,real,Kurtosis,1143,11.40129164607083,0.9509151414309485,1202,PU outer-training only
OR,real,Kurtosis,1144,11.409453890748173,0.9517470881863561,1202,PU outer-training only
OR,real,Kurtosis,1145,11.421734157475068,0.9525790349417638,1202,PU outer-training only
OR,real,Kurtosis,1146,11.422582191327194,0.9534109816971714,1202,PU outer-training only
OR,real,Kurtosis,1147,11.427701447263786,0.9542429284525791,1202,PU outer-training only
OR,real,Kurtosis,1148,11.42920764402001,0.9550748752079867,1202,PU outer-training only
OR,real,Kurtosis,1149,11.438438313262914,0.9559068219633944,1202,PU outer-training only
OR,real,Kurtosis,1150,11.44187522586454,0.956738768718802,1202,PU outer-training only
OR,real,Kurtosis,1151,11.45069129088218,0.9575707154742097,1202,PU outer-training only
OR,real,Kurtosis,1152,11.454962328013412,0.9584026622296173,1202,PU outer-training only
OR,real,Kurtosis,1153,11.455400642613982,0.959234608985025,1202,PU outer-training only
OR,real,Kurtosis,1154,11.469942726720511,0.9600665557404326,1202,PU outer-training only
OR,real,Kurtosis,1155,11.472846093872544,0.9608985024958403,1202,PU outer-training only
OR,real,Kurtosis,1156,11.48192648657351,0.961730449251248,1202,PU outer-training only
OR,real,Kurtosis,1157,11.486346116461174,0.9625623960066556,1202,PU outer-training only
OR,real,Kurtosis,1158,11.502318107389668,0.9633943427620633,1202,PU outer-training only
OR,real,Kurtosis,1159,11.522670840848678,0.9642262895174709,1202,PU outer-training only
OR,real,Kurtosis,1160,11.528197934825059,0.9650582362728786,1202,PU outer-training only
OR,real,Kurtosis,1161,11.556556555834918,0.9658901830282862,1202,PU outer-training only
OR,real,Kurtosis,1162,11.55909871544152,0.9667221297836939,1202,PU outer-training only
OR,real,Kurtosis,1163,11.566902302535242,0.9675540765391015,1202,PU outer-training only
OR,real,Kurtosis,1164,11.580631749645029,0.9683860232945092,1202,PU outer-training only
OR,real,Kurtosis,1165,11.587251004046925,0.9692179700499168,1202,PU outer-training only
OR,real,Kurtosis,1166,11.59668037549616,0.9700499168053245,1202,PU outer-training only
OR,real,Kurtosis,1167,11.612273134897158,0.9708818635607321,1202,PU outer-training only
OR,real,Kurtosis,1168,11.617956842347223,0.9717138103161398,1202,PU outer-training only
OR,real,Kurtosis,1169,11.626450489872328,0.9725457570715474,1202,PU outer-training only
OR,real,Kurtosis,1170,11.630353650990552,0.9733777038269551,1202,PU outer-training only
OR,real,Kurtosis,1171,11.63395975565033,0.9742096505823628,1202,PU outer-training only
OR,real,Kurtosis,1172,11.645630635650022,0.9750415973377704,1202,PU outer-training only
OR,real,Kurtosis,1173,11.65621104149888,0.9758735440931781,1202,PU outer-training only
OR,real,Kurtosis,1174,11.657089404640017,0.9767054908485857,1202,PU outer-training only
OR,real,Kurtosis,1175,11.661354480640354,0.9775374376039934,1202,PU outer-training only
OR,real,Kurtosis,1176,11.662439025637578,0.978369384359401,1202,PU outer-training only
OR,real,Kurtosis,1177,11.687698605969887,0.9792013311148087,1202,PU outer-training only
OR,real,Kurtosis,1178,11.700284455996034,0.9800332778702163,1202,PU outer-training only
OR,real,Kurtosis,1179,11.715210428716675,0.980865224625624,1202,PU outer-training only
OR,real,Kurtosis,1180,11.74749174541746,0.9816971713810316,1202,PU outer-training only
OR,real,Kurtosis,1181,11.750670388388304,0.9825291181364393,1202,PU outer-training only
OR,real,Kurtosis,1182,11.758353612848827,0.9833610648918469,1202,PU outer-training only
OR,real,Kurtosis,1183,11.759509855241678,0.9841930116472546,1202,PU outer-training only
OR,real,Kurtosis,1184,11.779260584583781,0.9850249584026622,1202,PU outer-training only
OR,real,Kurtosis,1185,11.78333483583729,0.9858569051580699,1202,PU outer-training only
OR,real,Kurtosis,1186,11.798330466645712,0.9866888519134775,1202,PU outer-training only
OR,real,Kurtosis,1187,11.807003463829801,0.9875207986688852,1202,PU outer-training only
OR,real,Kurtosis,1188,11.807295623252639,0.9883527454242929,1202,PU outer-training only
OR,real,Kurtosis,1189,11.828383115017145,0.9891846921797005,1202,PU outer-training only
OR,real,Kurtosis,1190,11.843811227963453,0.9900166389351082,1202,PU outer-training only
OR,real,Kurtosis,1191,11.89343374218405,0.9908485856905158,1202,PU outer-training only
OR,real,Kurtosis,1192,11.91846436882658,0.9916805324459235,1202,PU outer-training only
OR,real,Kurtosis,1193,11.93427199090395,0.9925124792013311,1202,PU outer-training only
OR,real,Kurtosis,1194,11.948378555222783,0.9933444259567388,1202,PU outer-training only
OR,real,Kurtosis,1195,11.971660691069077,0.9941763727121464,1202,PU outer-training only
OR,real,Kurtosis,1196,11.997400430769964,0.9950083194675541,1202,PU outer-training only
OR,real,Kurtosis,1197,12.016721593038888,0.9958402662229617,1202,PU outer-training only
OR,real,Kurtosis,1198,12.178783780129686,0.9966722129783694,1202,PU outer-training only
OR,real,Kurtosis,1199,12.178894837192002,0.997504159733777,1202,PU outer-training only
OR,real,Kurtosis,1200,12.223307974426614,0.9983361064891847,1202,PU outer-training only
OR,real,Kurtosis,1201,12.26123818772485,0.9991680532445923,1202,PU outer-training only
OR,real,Kurtosis,1202,12.28346764612266,1.0,1202,PU outer-training only
OR,llm,RMS,1,0.058999999877692486,0.006666666666666667,150,frozen pool
OR,llm,RMS,2,0.058999999877981914,0.013333333333333334,150,frozen pool
OR,llm,RMS,3,0.05899999988631736,0.02,150,frozen pool
OR,llm,RMS,4,0.0589999998948638,0.02666666666666667,150,frozen pool
OR,llm,RMS,5,0.058999999904366704,0.03333333333333333,150,frozen pool
OR,llm,RMS,6,0.05899999991659876,0.04,150,frozen pool
OR,llm,RMS,7,0.05899999991856496,0.04666666666666667,150,frozen pool
OR,llm,RMS,8,0.058999999921433,0.05333333333333334,150,frozen pool
OR,llm,RMS,9,0.058999999926889465,0.06,150,frozen pool
OR,llm,RMS,10,0.058999999927165134,0.06666666666666667,150,frozen pool
OR,llm,RMS,11,0.058999999927964016,0.07333333333333333,150,frozen pool
OR,llm,RMS,12,0.05899999993313222,0.08,150,frozen pool
OR,llm,RMS,13,0.058999999938266226,0.08666666666666667,150,frozen pool
OR,llm,RMS,14,0.058999999946175705,0.09333333333333334,150,frozen pool
OR,llm,RMS,15,0.05899999996654051,0.1,150,frozen pool
OR,llm,RMS,16,0.05899999996815808,0.10666666666666667,150,frozen pool
OR,llm,RMS,17,0.05899999996905794,0.11333333333333333,150,frozen pool
OR,llm,RMS,18,0.058999999977318494,0.12,150,frozen pool
